112/04/21, 27, 43, 25, 07, 11, 23, 05
112/04/18, 06, 41, 28, 43, 10, 08, 45
112/04/14, 22, 35, 23, 49, 10, 46, 02
112/04/11, 31, 12, 37, 09, 33, 30, 25
112/04/07, 39, 32, 20, 11, 04, 25, 30
112/04/04, 35, 10, 47, 33, 19, 21, 09
112/05/30, 43, 45, 06, 05, 09, 29, 27
112/05/26, 36, 05, 30, 15, 10, 12, 26
112/05/23, 23, 20, 46, 05, 38, 44, 33
112/05/19, 05, 44, 38, 08, 09, 35, 31
112/05/16, 19, 38, 43, 01, 34, 26, 48
112/05/12, 18, 09, 48, 07, 02, 20, 14
112/05/09, 01, 22, 21, 44, 31, 29, 03
112/05/05, 48, 16, 10, 21, 19, 13, 30
112/05/02, 37, 09, 14, 42, 08, 46, 10
112/06/30, 26, 06, 22, 29, 32, 43, 38
112/06/27, 13, 30, 37, 43, 44, 24, 04
112/06/23, 23, 31, 08, 49, 42, 04, 16
112/06/20, 41, 32, 15, 37, 05, 34, 11
112/06/16, 02, 30, 21, 33, 41, 22, 42
112/06/13, 09, 21, 08, 01, 10, 06, 02
112/06/09, 46, 38, 49, 36, 32, 30, 26
112/06/06, 30, 43, 27, 41, 13, 08, 18
112/06/02, 13, 05, 34, 01, 23, 16, 49
112/07/18, 34, 19, 04, 40, 05, 16, 10
112/07/14, 17, 15, 10, 33, 34, 45, 36
112/07/11, 48, 26, 49, 21, 10, 34, 39
112/07/07, 24, 21, 03, 33, 15, 06, 14
112/07/04, 41, 06, 15, 24, 12, 16, 21
